date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:59	83146/83146	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:00%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu182.jpg?v=1707483734&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu18276de.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:02%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu174.jpg?v=1707483984&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu174da61.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:01	73195/73195	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:02%20GMT	https://www.coralviu.com/cdn/shop/files/Prod20003.jpg?v=1707483789&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod2000378fc.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:03	45422/45422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:04%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu174.jpg?v=1707483984&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu174da61.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:04%20GMT	http://www.coralviu.com/cdn/shop/files/Prod20001.jpg?v=1707483585&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod20001a538.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:06%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu182.jpg?v=1707483734&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1821445.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:05	37407/37407	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:06%20GMT	https://www.coralviu.com/cdn/shop/files/Prod20001.jpg?v=1707483585&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod20001a538.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:07%20GMT	http://www.coralviu.com/cdn/shop/files/Prod20003.jpg?v=1707483789&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod20003127b.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:06	48433/48433	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:07%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu182.jpg?v=1707483734&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1821445.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:08%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu174.jpg?v=1707483984&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu17445a5.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:07	36735/36735	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:08%20GMT	https://www.coralviu.com/cdn/shop/files/Prod20003.jpg?v=1707483789&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod20003127b.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:08	26852/26852	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:10%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu174.jpg?v=1707483984&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu17445a5.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:10%20GMT	http://www.coralviu.com/cdn/shop/files/Prod20001.jpg?v=1707483585&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod200011538.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:11%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu182.jpg?v=1707483734&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1827182.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:10	68685/68685	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:11%20GMT	https://www.coralviu.com/cdn/shop/files/Prod20001.jpg?v=1707483585&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod200011538.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:12%20GMT	http://www.coralviu.com/cdn/shop/files/Prod20003.jpg?v=1707483789&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod200036866.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:12	83146/83146	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:12%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu182.jpg?v=1707483734&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1827182.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:14%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu174.jpg?v=1707483984&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1740038.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:14	73195/73195	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:14%20GMT	https://www.coralviu.com/cdn/shop/files/Prod20003.jpg?v=1707483789&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod200036866.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:14	45422/45422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:16%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu174.jpg?v=1707483984&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu1740038.jpg	(from https://www.coralviu.com/products/anillo-eunicella-banado-en-oro-con-diamante-ecologico)
17:32:16	2022/2022	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:f8cbe74d27bc143c92675d1907fd4004%22	https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro.oembed	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:16%20GMT	http://www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata.jpg?v=1707485588&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/AnilloEunicellaPlataf2fd.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:18%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu074_1.jpg?v=1707485623&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu074_1b617.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:16	84693/84693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:18%20GMT	https://www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata.jpg?v=1707485588&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/AnilloEunicellaPlataf2fd.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:19%20GMT	http://www.coralviu.com/cdn/shop/files/Prod3003.jpg?v=1707484125&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod300334be.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:18	38301/38301	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:19%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu074_1.jpg?v=1707485623&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu074_1b617.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:21%20GMT	http://www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata.jpg?v=1707485588&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata719d.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:19	747795/747795	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:21%20GMT	https://www.coralviu.com/cdn/shop/files/Prod3003.jpg?v=1707484125&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod300334be.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:21	45940/45940	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:22%20GMT	https://www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata.jpg?v=1707485588&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata719d.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:22%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu074_1.jpg?v=1707485623&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu074_1da85.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:22	20809/20809	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:24%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu074_1.jpg?v=1707485623&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu074_1da85.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:24%20GMT	http://www.coralviu.com/cdn/shop/files/Prod3003.jpg?v=1707484125&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod30031d0b.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:25%20GMT	http://www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata.jpg?v=1707485588&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/AnilloEunicellaPlataca20.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:24	51336/51336	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:25%20GMT	https://www.coralviu.com/cdn/shop/files/Prod3003.jpg?v=1707484125&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod30031d0b.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:26%20GMT	http://www.coralviu.com/cdn/shop/files/Coralviu074_1.jpg?v=1707485623&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu074_1f0a6.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:26	84693/84693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:26%20GMT	https://www.coralviu.com/cdn/shop/files/AnilloEunicellaPlata.jpg?v=1707485588&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/AnilloEunicellaPlataca20.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:26	38301/38301	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:28%20GMT	https://www.coralviu.com/cdn/shop/files/Coralviu074_1.jpg?v=1707485623&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Coralviu074_1f0a6.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:28%20GMT	http://www.coralviu.com/cdn/shop/files/Prod3003.jpg?v=1707484125&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod300315d9.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:29	390173/390173	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:31%20GMT	https://www.coralviu.com/cdn/shop/files/Prod3003.jpg?v=1707484125&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/Prod300315d9.jpg	(from https://www.coralviu.com/products/anillo-eunicella-plata-con-diamante-negro)
17:32:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:31%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon.webp?v=1707834803&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon8a4b.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:30	3688/3688	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:06a74e8d394d0fb1f904fbb67bb6efc2%22	https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/anillo-grande-coralina-banado-en-oro.oembed	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:32%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-77_11zon.webp?v=1707834778&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-77_11zon2958.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:31	237219/237219	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:32%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon.webp?v=1707834803&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon8a4b.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:34%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon.webp?v=1707834778&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon2958.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:33	226966/226966	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:34%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-77_11zon.webp?v=1707834778&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-77_11zon2958.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:35%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-76_11zon.webp?v=1707834936&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-76_11zon6258.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:35	237516/237516	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:35%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon.webp?v=1707834778&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon2958.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:38%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon.webp?v=1707834803&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zone40a.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:37	220997/220997	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:38%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-76_11zon.webp?v=1707834936&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-76_11zon6258.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:39	45349/45349	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:39%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon.webp?v=1707834803&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zone40a.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:39%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-77_11zon.webp?v=1707834778&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-77_11zon01d6.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:39	23088/23088	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:41%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-77_11zon.webp?v=1707834778&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-77_11zon01d6.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:42%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon.webp?v=1707834778&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon01d6.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:42%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-76_11zon.webp?v=1707834936&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-76_11zonff0b.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:41	46147/46147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:42%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon.webp?v=1707834778&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon01d6.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:42	29213/29213	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:44%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-76_11zon.webp?v=1707834936&width=416	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-76_11zonff0b.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:44%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon.webp?v=1707834803&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zonc69a.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:46%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-77_11zon.webp?v=1707834778&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-77_11zonfdc1.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:44	237219/237219	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:45%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zon.webp?v=1707834803&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6352WEB_11zonc69a.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:47%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon.webp?v=1707834778&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zonfdc1.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:46	141558/141558	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:47%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-77_11zon.webp?v=1707834778&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-77_11zonfdc1.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:49%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-76_11zon.webp?v=1707834936&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-76_11zon7744.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:48	237516/237516	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:49%20GMT	https://www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zon.webp?v=1707834778&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6357WEB_11zonfdc1.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:49	143252/143252	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2015:32:51%20GMT	https://www.coralviu.com/cdn/shop/files/coralviu-76_11zon.webp?v=1707834936&width=1445	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-76_11zon7744.jpg	(from https://www.coralviu.com/products/anillo-grande-coralina-banado-en-oro)
17:32:51	3653/3653	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:ed3288c2bb1bce1b2e9d872b995faee7%22	https://www.coralviu.com/products/anillo-grande-coralina-plata.oembed	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/products/anillo-grande-coralina-plata.oembed	(from https://www.coralviu.com/products/anillo-grande-coralina-plata)
17:32:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:51%20GMT	http://www.coralviu.com/cdn/shop/files/CORALVIU-6413WEB_11zon.webp?v=1707835181&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/CORALVIU-6413WEB_11zonf0d7.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-plata)
17:32:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Jul%202024%2015:32:53%20GMT	http://www.coralviu.com/cdn/shop/files/coralviu-59_11zon.webp?v=1707835181&width=1946	C:/Mis%20lugares%20Web/Coral%20Viu/www.coralviu.com/cdn/shop/files/coralviu-59_11zonf0d7.webp	(from https://www.coralviu.com/products/anillo-grande-coralina-plata)
